href,href_url,Brand,Item,is_men
1202323,/l-ve-vintage-tennis-sweatshirt-1202323.html,Lacoste,L!VE Vintage Tennis Sweatshirt,True
1063799,/bellevue-crew-sweater-1063799.html,Picture,Bellevue Crew Sweater,True
1016933,/daybreaker-1-2-zip-fleece-1016933.html,Helly Hansen,Daybreaker 1/2 Zip Fleece,True
1000980,/rochester-tech-hoodie-1000980.html,Champion,Rochester Tech Hoodie,True
1090571,/s-girk-j2-sweater-1090571.html,Diesel,S-Girk-J2 Sweater,True
1125108,/teddy-fleece-zip-thru-hoodie-1125108.html,Cotton On,Teddy Fleece Zip-Thru Hoodie,True
1014836,/tka-glacier-pullover-crew-1014836.html,The North Face,TKA Glacier Pullover Crew,True
1121243,/essential-big-logo-fleece-sweater-1121243.html,Puma,Essential Big Logo Fleece Sweater,True
687962,/shield-hoodie-687962.html,Gant,Shield Hoodie,True
1069616,/200-oasis-ls-crewe-1069616.html,Icebreaker,200 Oasis LS Crewe,True
1069429,/mens-essentials-hoodie-1069429.html,Quiksilver,Mens Essentials Hoodie,True
994115,/duke-hoodie-994115.html,Majestic,Duke Hoodie,True
916598,/better-sweater-1-4-zip-men-s-916598.html,Patagonia,Better Sweater 1/4 Zip - Men's,True
1123572,/active-icon-pullover-1123572.html,Calvin Klein Performance,Active Icon Pullover,True
1160700,/lightweight-synch-snap-t-pullover-1160700.html,Patagonia,Lightweight Synch Snap-T Pullover,True
1138376,/fleece-pullover-hoodie-1138376.html,Under Armour,Fleece Pullover Hoodie,True
1008718,/essentials-icon-full-zip-fleece-jacket-1008718.html,New Balance,Essentials Icon Full-Zip Fleece Jacket,True
748777,/hh-logo-hoodie-748777.html,Helly Hansen,HH Logo Hoodie,True
1101986,/band-logo-crew-1101986.html,Tommy Jeans,Band Logo Crew,True
1160706,/lightweight-synch-snap-t-pullover-1160706.html,Patagonia,Lightweight Synch Snap-T Pullover,True
1027354,/felpa-sweater-1027354.html,Emporio Armani EA7,Felpa Sweater,True
1099618,/dry-aeroflow-ls-half-zip-1099618.html,Mizuno,Dry Aeroflow LS Half-Zip,True
1065376,/heritage-logo-popover-hoodie-1065376.html,Abercrombie &amp; Fitch,Heritage Logo Popover Hoodie,True
1100461,/the-cloud-3-stripes-graphic-hoodie-1100461.html,adidas Performance,The Cloud 3-Stripes Graphic Hoodie,True
1098443,/training-essentials-fleece-crew-sweatshirt-1098443.html,Reebok Performance,Training Essentials Fleece Crew Sweatshirt,True
864324,/men-s-script-po-hoody-864324.html,Wilson,Men's Script PO Hoody,True
1067561,/mens-star-pilot-hoodie-1067561.html,DC Shoes,Mens Star Pilot Hoodie,True
1100424,/feel-cosy-full-zip-hoodie-1100424.html,adidas Performance,Feel Cosy Full-Zip Hoodie,True
930607,/tka-100-glacier-1-4-zip-pullover-930607.html,The North Face,TKA 100 Glacier 1/4 Zip Pullover,True
998661,/classics-vector-hoodie-998661.html,Reebok,Classics Vector Hoodie,True
1076411,/rawkus-ii-hoodie-1076411.html,Spencer Project,Rawkus II Hoodie,True
1147385,/denim-goods-co-hood-1147385.html,Superdry,Denim Goods Co Hood,True
1006645,/organic-hoodie-unisex-1006645.html,AERE,Organic Hoodie - Unisex,True
1102111,/tommy-badge-hoodie-1102111.html,Tommy Jeans,Tommy Badge Hoodie,True
829301,/p-6-logo-uprisal-hoodie-men-s-829301.html,Patagonia,P-6 Logo Uprisal Hoodie - Men's,True
1010254,/sportstyle-terry-hoodie-1010254.html,Under Armour,Sportstyle Terry Hoodie,True
1081954,/b-cools-badge-sweatshirt-1081954.html,Barney Cools,B.Cools Badge Sweatshirt,True
1071291,/institutional-logo-regular-crew-neck-1071291.html,Calvin Klein Jeans,Institutional Logo Regular Crew-Neck,True
1086366,/fitz-roy-horizons-uprisal-hoodie-1086366.html,Patagonia,Fitz Roy Horizons Uprisal Hoodie,True
1005071,/originals-fleece-pullover-1005071.html,Bonds,Originals Fleece Pullover,True
1074306,/ra-reverse-panel-hoodie-1074306.html,Russell Athletic,RA Reverse Panel Hoodie,True
789653,/staple-crew-neck-sweat-789653.html,Staple Superior,Staple Crew Neck Sweat,True
998662,/classics-vector-hoodie-998662.html,Reebok,Classics Vector Hoodie,True
996087,/usa-basketball-hoodie-996087.html,Mitchell &amp; Ness,USA Basketball Hoodie,True
998660,/classics-vector-hoodie-998660.html,Reebok,Classics Vector Hoodie,True
994057,/league-oth-hoodie-994057.html,Majestic,League OTH Hoodie,True
1013535,/pullover-russell-athletic-hoodie-1013535.html,Russell Athletic,Pullover Russell Athletic Hoodie,True
1203945,/reverse-fleece-hoodie-1203945.html,Factorie,Reverse Fleece Hoodie,True
1088221,/prime-hoodie-1088221.html,Doyoueven,Prime Hoodie,True
1203948,/reverse-fleece-crew-1203948.html,Factorie,Reverse Fleece Crew,True
1203946,/reverse-fleece-hoodie-1203946.html,Factorie,Reverse Fleece Hoodie,True
1096724,/kevy-tee-hoodie-1096724.html,Doubs Clothing,Kevy Tee Hoodie,True
1074829,/sunset-on-mt-fuji-hoodie-sweat-1074829.html,Edwin,Sunset on Mt. Fuji Hoodie Sweat,True
1121248,/last-lap-midlayer-1121248.html,Puma,Last Lap Midlayer,True
1103431,/lewis-hamilton-x-tonal-fleece-crew-neck-1103431.html,Tommy Hilfiger,Lewis Hamilton x Tonal Fleece Crew Neck,True
1152788,/reverse-weave-rebound-hood-unisex-1152788.html,Champion,Reverse Weave Rebound Hood - Unisex,True
1134890,/adicolor-3d-trefoil-3-stripes-hoodie-1134890.html,adidas Originals,Adicolor 3D Trefoil 3-Stripes Hoodie,True
1076684,/lowgo-crew-sweat-1076684.html,Zanerobe,Lowgo Crew Sweat,True
1110853,/toce-hoodie-1110853.html,Ellesse,Toce Hoodie,True
1088222,/prime-hoodie-1088222.html,Doyoueven,Prime Hoodie,True
1087665,/elite-pants-1087665.html,Doyoueven,Elite Pants,True
1175422,/french-terry-colour-block-hoodie-1175422.html,Champion,French Terry Colour Block Hoodie,True
1155251,/lowgo-hood-sweat-1155251.html,Zanerobe,Lowgo Hood Sweat,True
1127986,/reverse-weave-french-terry-script-crew-1127986.html,Champion,Reverse Weave French Terry Script Crew,True
1206839,/essential-sweat-1206839.html,TOMS,Essential Sweat,True
1157144,/trademark-crew-1157144.html,Poler,Trademark Crew,True
1169734,/hoodie-unisex-1169734.html,Onitsuka Tiger,Hoodie - Unisex,True
1118495,/pop-eye-long-sleeve-mid-weight-hoodie-1118495.html,Rusty,Pop Eye Long Sleeve Mid-Weight Hoodie,True
1128366,/mav-hl-mid-crew-1128366.html,Henri Lloyd,Mav HL Mid Crew,True
853283,/sideline-sweatshirt-853283.html,RVCA,Sideline Sweatshirt,True
1140364,/essential-crew-fleece-1140364.html,Cotton On,Essential Crew Fleece,True
1112038,/puma-x-the-hundreds-reversible-hoodie-1112038.html,Puma,Puma X The Hundreds Reversible Hoodie,True
1122749,/origin-athletic-hoodie-1122749.html,Doyoueven,Origin Athletic Hoodie,True
1088224,/prime-hoodie-1088224.html,Doyoueven,Prime Hoodie,True
1007385,/classic-hood-1007385.html,Fila,Classic Hood,True
1132208,/mens-bogong-gum-half-zip-pop-corn-sherpa-jacket-1132208.html,Quiksilver,Mens Bogong Gum Half Zip Pop Corn Sherpa Jacket,True
985035,/badge-hood-unisex-985035.html,Fila,Badge Hood - Unisex,True
1157147,/camp-vibes-crew-sweater-1157147.html,Poler,Camp Vibes Crew Sweater,True
1172556,/merino-hoodie-1172556.html,Icebreaker,Merino Hoodie,True
1095905,/tech-logo-pullover-1095905.html,Hollister,Tech Logo Pullover,True
1157146,/camp-vibes-crew-sweater-1157146.html,Poler,Camp Vibes Crew Sweater,True
1160563,/prime-hoodie-1160563.html,Doyoueven,Prime Hoodie,True
1096082,/terry-hoodie-1096082.html,Billabong,Terry Hoodie,True
1128188,/rwr-sweatshirt-1128188.html,Henri Lloyd,RWR Sweatshirt,True
1088223,/prime-hoodie-1088223.html,Doyoueven,Prime Hoodie,True
1131957,/manifold-crew-neck-1131957.html,The People Vs.,Manifold Crew Neck,True
1172558,/merino-zip-hoodie-1172558.html,Icebreaker,Merino Zip Hoodie,True
1151327,/pullover-long-sleeve-hoodie-1151327.html,RRL,Pullover Long Sleeve Hoodie,True
1094030,/fiddy-boss-crew-1094030.html,Billabong,Fiddy Boss Crew,True
1203485,/colour-lock-up-crew-neck-sweatshirt-1203485.html,Gant,Colour Lock Up Crew Neck Sweatshirt,True
1132611,/heavy-cotton-garment-dyed-ls-mock-neck-1132611.html,snow peak,Heavy Cotton Garment Dyed LS Mock-Neck,True
1082771,/do-fun-sh-t-hoodie-1082771.html,Yuki Threads,Do Fun Sh*t Hoodie,True
1103602,/psychedelic-sweatshirt-1103602.html,Poler,Psychedelic Sweatshirt,True
1112565,/bulky-crew-1112565.html,Han Kjobenhavn,Bulky Crew,True
1121240,/rebel-fleece-hoodie-1121240.html,Puma,Rebel Fleece Hoodie,True
1146719,/authentic-hoodie-1146719.html,Nana Judy,Authentic Hoodie,True
1128365,/mav-hl-mid-crew-1128365.html,Henri Lloyd,Mav HL Mid Crew,True
1079534,/hunting-pocket-taped-sweatshirt-1079534.html,White Mountaineering,Hunting Pocket Taped Sweatshirt,True
1129591,/fleece-vp-crew-neck-sweater-unisex-1129591.html,Virus,Fleece VP Crew Neck Sweater - Unisex,True
986882,/moorise-swim-shorts-986882.html,Vilebrequin,Moorise Swim Shorts,True
1177446,/superdry-deepwater-boardshort-1177446.html,Superdry,Superdry Deepwater Boardshort,True
997746,/union-long-sleeve-rash-vest-997746.html,Billabong,Union Long Sleeve Rash Vest,True
1191132,/mens-highline-new-wave-20-boardshort-1191132.html,Quiksilver,"Mens Highline New Wave 20"" Boardshort",True
457283,/asr-swim-shorts-457283.html,Coast Clothing,ASR Swim Shorts,True
741787,/jetset-navy-boardshorts-741787.html,The Coral Empire,Jetset Navy Boardshorts,True
1019327,/mesquitte-swim-shorts-1019327.html,Blood Brother,Mesquitte Swim Shorts,True
1128133,/all-day-airlite-boardshorts-1128133.html,Billabong,All Day Airlite Boardshorts,True
1187207,/funky-trunks-the-beast-chamois-sports-towel-1187207.html,Funky Trunks Underwear,Funky Trunks The Beast Chamois Sports Towel,True
1134617,/spot-print-swim-shorts-1134617.html,ORIGINAL WEEKEND,Spot Print Swim Shorts,True
1115273,/endurance-10cm-briefs-1115273.html,Speedo,Endurance+ 10cm Briefs,True
1055116,/bowie-boardshorts-1055116.html,Ksubi,Bowie Boardshorts,True
747067,/center-17-trunk-boardshorts-747067.html,Volcom,"Center 17"" Trunk Boardshorts",True
1137377,/citadel-4-swim-shorts-1137377.html,NAUTICA,Citadel 4 Swim Shorts,True
1216462,/space-brigade-volley-boardshorts-1216462.html,Insight,Space Brigade Volley Boardshorts,True
